21-07-06 19:57.344 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was delivered
21-07-06 19:57.345 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was delivered
21-07-06 19:57.346 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was delivered
21-07-06 19:57.348 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was delivered
21-07-06 19:57.348 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was delivered
21-07-06 19:57.246 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 is transported, Current weight = 4, Current area = 12
21-07-06 19:57.262 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 is transported, Current weight = 6, Current area = 17
21-07-06 19:57.262 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 is transported, Current weight = 12, Current area = 29
21-07-06 19:57.262 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 is transported, Current weight = 15, Current area = 38
21-07-06 19:57.262 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 is transported, Current weight = 17, Current area = 43
21-07-06 19:57.262 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 was added in the queue
21-07-06 19:57.262 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 was added in the queue
21-07-06 19:57.277 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was added in the queue
21-07-06 19:57.277 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 was added in the queue
21-07-06 19:57.277 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was added in the queue
21-07-06 19:58.769 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 was delivered
21-07-06 19:58.770 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 was delivered
21-07-06 19:58.770 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was delivered
21-07-06 19:58.771 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 is transported, Current weight = 11, Current area = 21
21-07-06 19:58.771 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was delivered
21-07-06 19:58.772 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was delivered
21-07-06 19:58.772 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 is transported, Current weight = 7, Current area = 21
